Title,Vote_Average,Vote_Count,Weighted_Average
speak no evil,6.607,630.0,6.326156315696546
the killer's game,0.0,0.0,6.062079418515686
my old ass,0.0,0.0,6.062079418515686
transformers one,0.0,0.0,6.062079418515686
wolfs,0.0,0.0,6.062079418515686
a different man,0.0,0.0,6.062079418515686
omni loop,0.0,0.0,6.062079418515686
the substance,0.0,0.0,6.062079418515686
the wild robot,0.0,0.0,6.062079418515686
megalopolis,0.0,0.0,6.062079418515686
never let go,0.0,0.0,6.062079418515686
the line,8.0,1.0,6.064967526684813
abruptio,0.0,0.0,6.062079418515686
old guy,0.0,0.0,6.062079418515686
joker: folie à deux,0.0,0.0,6.062079418515686
white bird,8.162,34.0,6.1634960375078265
greedy people,0.0,0.0,6.062079418515686
piece by piece,0.0,0.0,6.062079418515686
brothers,7.324,3477.0,7.120120860961058
terrifier 3,0.0,0.0,6.062079418515686
smile 2,0.0,0.0,6.062079418515686
flight risk,0.0,0.0,6.062079418515686
a real pain,0.0,0.0,6.062079418515686
anora,0.0,0.0,6.062079418515686
hard truths,0.0,0.0,6.062079418515686
venom: the last dance,0.0,0.0,6.062079418515686
nickel boys,0.0,0.0,6.062079418515686
conclave,0.0,0.0,6.062079418515686
blitz,6.173,1595.0,6.140189055366671
my dead friend zoe,0.0,0.0,6.062079418515686
the best christmas pageant ever,0.0,0.0,6.062079418515686
red one,0.0,0.0,6.062079418515686
here,0.0,0.0,6.062079418515686
back in action,0.0,0.0,6.062079418515686
heretic,0.0,0.0,6.062079418515686
christmas eve in miller's point,0.0,0.0,6.062079418515686
gladiator ii,0.0,0.0,6.062079418515686
wicked,0.0,0.0,6.062079418515686
spellbound,7.413,852.0,6.818310913538443
moana 2,0.0,0.0,6.062079418515686
nightbitch,0.0,0.0,6.062079418515686
the return,6.8,283.0,6.281210084370944
werewolves,0.0,0.0,6.062079418515686
kraven the hunter,0.0,0.0,6.062079418515686
the lord of the rings: the war of the rohirrim,0.0,0.0,6.062079418515686
sonic the hedgehog 3,0.0,0.0,6.062079418515686
mufasa: the lion king,0.0,0.0,6.062079418515686
babygirl,0.0,0.0,6.062079418515686
homestead,5.0,10.0,6.046460603537515
nosferatu,0.0,0.0,6.062079418515686
the fire inside,0.0,0.0,6.062079418515686
,0.0,0.0,6.062079418515686
avatar,7.2,11800.0,7.1388607225666005
pirates of the caribbean: at world's end,6.9,4500.0,6.791410678995263
spectre,6.3,4466.0,6.268962852493284
the dark knight rises,7.6,9106.0,7.494598323486652
john carter,6.1,2124.0,6.090906660846638
spider-man 3,5.9,3576.0,5.925575414603276
tangled,7.4,3330.0,7.175898302601378
avengers: age of ultron,7.3,6767.0,7.188475623289701
harry potter and the half-blood prince,7.4,5293.0,7.249671844777044
batman v superman: dawn of justice,5.7,7004.0,5.731612354757038
superman returns,5.4,1400.0,5.614296236910874
quantum of solace,6.1,2965.0,6.093010511803442
pirates of the caribbean: dead man's chest,7.0,5246.0,6.893778433131425
the lone ranger,5.9,2311.0,5.936428450320534
man of steel,6.5,6359.0,6.458257676825368
the chronicles of narnia: prince caspian,6.3,1630.0,6.230692700176308
the avengers,7.4,11776.0,7.32797631451113
pirates of the caribbean: on stranger tides,6.4,4948.0,6.35969975265317
men in black 3,6.2,4160.0,6.1808681595042465
the hobbit: the battle of the five armies,7.1,4760.0,6.971932451271733
the amazing spider-man,6.5,6586.0,6.459563562624795
robin hood,6.2,1398.0,6.1553158657666875
the hobbit: the desolation of smaug,7.6,4524.0,7.401615943474299
the golden compass,5.8,1303.0,5.888998079272939
king kong,6.6,2337.0,6.480144067311443
titanic,7.5,7562.0,7.382968077065781
captain america: civil war,7.1,7241.0,7.012096221767856
battleship,5.5,2114.0,5.6352705497146225
jurassic world,6.5,8662.0,6.468559066695833
skyfall,6.9,7604.0,6.832148079575237
spider-man 2,6.7,4321.0,6.614364498177822
iron man 3,6.8,8806.0,6.747825370452248
alice in wonderland,6.4,4645.0,6.357402297348168
x-men: the last stand,6.3,3525.0,6.262000765293328
monsters university,7.0,3528.0,6.850308053931756
transformers: revenge of the fallen,6.0,3138.0,6.010922586766153
transformers: age of extinction,5.8,3095.0,5.84663830289655
oz: the great and powerful,5.7,3530.0,5.757760288191788
the amazing spider-man 2,6.5,4179.0,6.4394912786977745
tron: legacy,6.3,2841.0,6.254597895302053
cars 2,5.8,2033.0,5.8649623419924195
green lantern,5.1,2487.0,5.3041790340213835
toy story 3,7.6,4597.0,7.404365523145151
terminator salvation,5.9,2463.0,5.934661094926751
furious 7,7.3,4176.0,7.128847133802209
world war z,6.7,5560.0,6.631395378877289
x-men: days of future past,7.5,6032.0,7.356250852044988
star trek into darkness,7.4,4418.0,7.2238194202841015
jack the giant slayer,5.5,2598.0,5.615236600491282
the great gatsby,7.3,3769.0,7.1131545867099595
prince of persia: the sands of time,6.2,2317.0,6.169063679412624
pacific rim,6.7,4794.0,6.621777673939514
transformers: dark of the moon,6.1,3299.0,6.093598692468004
indiana jones and the kingdom of the crystal skull,5.7,2495.0,5.776648723666828
the good dinosaur,6.6,1736.0,6.450204991855989
brave,6.7,4641.0,6.619524234683771
star trek beyond,6.6,2568.0,6.488694629526099
wall·e,7.8,6296.0,7.632844273672912
rush hour 3,6.1,783.0,6.082514253548182
2012,5.6,4903.0,5.655552343514357
a christmas carol,6.6,1095.0,6.395803518643349
jupiter ascending,5.2,2768.0,5.3680026790010205
the legend of tarzan,5.5,2430.0,5.621481680775971
"the chronicles of narnia: the lion, the witch and the wardrobe",6.7,2629.0,6.570443531496062
x-men: apocalypse,6.4,4721.0,6.358002821444169
the dark knight,8.2,12002.0,8.086962848043363
up,7.7,6870.0,7.554455332945028
monsters vs aliens,6.0,1423.0,6.019872532444104
iron man,7.4,8776.0,7.305101970189022
hugo,7.0,2141.0,6.776447246675742
wild wild west,5.1,1020.0,5.481416100831662
the mummy: tomb of the dragon emperor,5.2,1387.0,5.4807939768621825
suicide squad,5.9,7458.0,5.913360385138474
evan almighty,5.3,1151.0,5.580391658652119
edge of tomorrow,7.6,4858.0,7.4136022450082315
waterworld,5.9,992.0,5.965338875093567
g.i. joe: the rise of cobra,5.6,1962.0,5.717626599698142
inside out,8.0,6560.0,7.8204139986729615
the jungle book,6.7,2892.0,6.580009323527657
iron man 2,6.6,6849.0,6.552067191169771
snow white and the huntsman,5.8,3118.0,5.84635512418308
maleficent,7.0,4496.0,6.878357183586045
dawn of the planet of the apes,7.3,4410.0,7.136730946930219
the lovers,4.8,34.0,6.001126719326009
47 ronin,5.9,1326.0,5.954405416034825
captain america: the winter soldier,7.6,5764.0,7.439849737395945
shrek forever after,6.0,1959.0,6.015820924460065
tomorrowland,6.2,2846.0,6.173718205462318
big hero 6,7.8,6135.0,7.62888952393909
wreck-it ralph,7.1,4570.0,6.967288780611739
the polar express,6.4,1474.0,6.294399818286152
independence day: resurgence,4.9,2491.0,5.146312309524046
how to train your dragon,7.5,4227.0,7.303265920033798
terminator 3: rise of the machines,5.9,2143.0,5.938604056311949
guardians of the galaxy,7.9,9742.0,7.781731964118855
interstellar,8.1,10867.0,7.981649753870634
inception,8.1,13752.0,8.005324726834386
シン・ゴジラ,6.5,143.0,6.139106039859176
the hobbit: an unexpected journey,7.0,8297.0,6.9299200636116325
the fast and the furious,6.6,3428.0,6.512053004003296
the curious case of benjamin button,7.3,3292.0,7.090659568502147
x-men: first class,7.1,5181.0,6.981147361204155
the hunger games: mockingjay - part 2,6.6,3984.0,6.522559778772133
the sorcerer's apprentice,5.8,1470.0,5.88205290205865
poseidon,5.5,583.0,5.800553240547095
alice through the looking glass,6.5,1725.0,6.377491945889566
shrek the third,6.0,2278.0,6.014108958753565
warcraft,6.3,2268.0,6.2457430940794785
terminator genisys,5.8,3631.0,5.840826135876659
the chronicles of narnia: the voyage of the dawn treader,6.2,1514.0,6.157689198903622
pearl harbor,6.6,1791.0,6.453552706381759
transformers,6.6,4040.0,6.523480511763378
alexander,5.6,927.0,5.793859242583287
harry potter and the order of the phoenix,7.4,5494.0,7.254573849838661
harry potter and the goblet of fire,7.5,5608.0,7.346542403696322
hancock,6.2,2961.0,6.174550594989125
i am legend,6.9,4853.0,6.798351115409291
charlie and the chocolate factory,6.7,3624.0,6.600464185003612
ratatouille,7.5,4369.0,7.308809924668687
batman begins,7.5,7359.0,7.3800091182470435
madagascar: escape 2 africa,6.2,1810.0,6.162739197744157
night at the museum: battle of the smithsonian,5.9,1971.0,5.941118216738172
x-men origins: wolverine,6.2,4021.0,6.180301259945749
the matrix revolutions,6.4,3096.0,6.3398813622956744
frozen,7.3,5295.0,7.160954435943925
the matrix reloaded,6.7,3443.0,6.5960839315355
thor: the dark world,6.8,4755.0,6.70886510790885
mad max: fury road,7.2,9427.0,7.124491751055316
angels & demons,6.5,2129.0,6.395174423153094
thor,6.6,6525.0,6.5499087158312035
bolt,6.3,1750.0,6.234129425787401
g-force,5.1,510.0,5.646265432547042
wrath of the titans,5.5,1431.0,5.679244745552361
dark shadows,5.7,2320.0,5.781134852978432
mission: impossible - rogue nation,7.1,3224.0,6.921415821881229
the wolfman,5.5,549.0,5.808936185730525
bee movie,5.7,1171.0,5.83177252058963
kung fu panda 2,6.7,1880.0,6.5323894942766705
the last airbender,4.7,1151.0,5.201149484022794
mission: impossible iii,6.5,2028.0,6.391250263308195
white house down,6.4,1891.0,6.311594381259473
mars needs moms,5.5,199.0,5.933363878487353
flushed away,6.0,874.0,6.026938607775589
pan,5.9,954.0,5.966867740397482
mr. peabody & sherman,6.7,843.0,6.417510383612367
troy,6.9,2759.0,6.736276818432637
madagascar 3: europe's most wanted,6.4,1808.0,6.30863325682224
die another day,5.8,1092.0,5.89965562452072
ghostbusters,5.3,2142.0,5.481576532861134
armageddon,6.4,2482.0,6.328170434773321
men in black ii,6.0,3114.0,6.010991863214986
beowulf,5.5,841.0,5.749234421181675
kung fu panda 3,6.7,1603.0,6.51196357694919
mission: impossible - ghost protocol,6.8,3972.0,6.6934927208973525
rise of the guardians,7.1,1922.0,6.831710343520643
fun with dick and jane,5.9,627.0,5.983726453666545
the last samurai,7.3,1895.0,6.9766445264738834
exodus: gods and kings,5.6,1921.0,5.719487923738136
star trek,7.4,4518.0,7.227215345105149
spider-man,6.8,5265.0,6.716696412873717
how to train your dragon 2,7.6,3106.0,7.327116845976035
gods of egypt,5.3,1277.0,5.562246127583723
stealth,4.9,331.0,5.677815395010499
watchmen,7.0,2811.0,6.819475211262715
lethal weapon 4,6.3,767.0,6.189069735842386
hulk,5.3,1533.0,5.531771770497281
g.i. joe: retaliation,5.4,3025.0,5.52005228969026
sahara,5.7,434.0,5.919740226816584
final fantasy: the spirits within,5.9,433.0,5.99845259329602
captain america: the first avenger,6.6,7047.0,6.553297033873981
the world is not enough,6.0,862.0,6.0271496151471995
master and commander: the far side of the world,6.9,790.0,6.51547480164761
the twilight saga: breaking dawn - part 2,6.1,2553.0,6.09211703704794
happy feet two,5.8,373.0,5.968353988883519
the incredible hulk,6.1,3021.0,6.093116556598621
the bfg,6.0,1000.0,6.024906114015275
the revenant,7.3,6396.0,7.182620041098996
turbo,6.1,1074.0,6.085431886700407
rango,6.6,2051.0,6.467546200075527
penguins of madagascar,6.5,1346.0,6.354460917859876
the bourne ultimatum,7.3,2888.0,7.06688960382392
kung fu panda,6.9,3145.0,6.7528422569870274
ant-man,7.0,5880.0,6.904060032122978
the hunger games: catching fire,7.4,6495.0,7.274890887704887
home,6.8,1519.0,6.574140342807451
war of the worlds,6.2,2322.0,6.1691153778093275
bad boys ii,6.3,1564.0,6.228645125517238
puss in boots,6.4,451.0,6.198031409817582
salt,6.2,2093.0,6.166555631706663
noah,5.6,2350.0,5.702514308081295
the adventures of tintin,6.7,2061.0,6.543498063129078
harry potter and the prisoner of azkaban,7.7,5877.0,7.532380206263252
australia,6.3,694.0,6.183132852203452
after earth,5.0,2532.0,5.2222339820129635
dinosaur,6.2,542.0,6.123756774261972
night at the museum: secret of the tomb,6.1,1851.0,6.089921939867318
megamind,6.7,1918.0,6.534850544978944
harry potter and the philosopher's stone,7.5,7006.0,7.3744910383540265
r.i.p.d.,5.4,1260.0,5.629841041660886
pirates of the caribbean: the curse of the black pearl,7.5,6985.0,7.374146728988309
the hunger games: mockingjay - part 1,6.6,5584.0,6.542371795715624
the da vinci code,6.5,2704.0,6.41303888867976
rio 2,6.3,978.0,6.203272579129557
x2,6.8,3506.0,6.6816075695415496
fast five,7.1,2438.0,6.8762526417006145
sherlock holmes: a game of shadows,7.0,3886.0,6.862070502722895
clash of the titans,5.6,2233.0,5.706645956047368
total recall,7.1,1710.0,6.807812273279626
the 13th warrior,6.4,510.0,6.208129839326704
the bourne legacy,6.0,2651.0,6.012524303042912
batman & robin,4.2,1418.0,4.797506326822562
how the grinch stole christmas,6.2,1386.0,6.155055063426805
the day after tomorrow,6.2,2392.0,6.169821427304216
mission: impossible ii,5.9,1928.0,5.941798772288496
the perfect storm,6.2,597.0,6.127066464408453
4: rise of the silver surfer,5.4,2589.0,5.536113289476989
life of pi,7.2,5797.0,7.082108119747257
ghost rider,5.2,1712.0,5.4424824560896345
jason bourne,5.9,2341.0,5.936065496647463
charlie's angels: full throttle,5.2,914.0,5.564642178286307
prometheus,6.3,5080.0,6.272277080070523
stuart little 2,5.4,613.0,5.745746851446228
elysium,6.4,3439.0,6.344899783500977
the chronicles of riddick,6.3,1570.0,6.228836254645317
robocop,5.7,2342.0,5.780542234530381
speed racer,5.7,354.0,5.93690743203663
how do you know,4.9,223.0,5.771884894071119
knight and day,5.9,1547.0,5.948982052505869
oblivion,6.4,4800.0,6.358609362048539
star wars: episode iii - revenge of the sith,7.1,4116.0,6.954699793231406
star wars: episode ii - attack of the clones,6.4,3992.0,6.351435695067678
"monsters, inc.",7.5,5996.0,7.355474529013728
the wolverine,6.3,4053.0,6.266248827102585
star wars: episode i - the phantom menace,6.3,4432.0,6.268756019287634
the croods,6.8,2399.0,6.638902968525744
astérix aux jeux olympiques,5.0,471.0,5.623657502546459
windtalkers,5.8,341.0,5.973682700697833
the huntsman: winter's war,6.0,1523.0,6.018966352214095
teenage mutant ninja turtles,5.8,2636.0,5.8531134937705716
gravity,7.3,5751.0,7.170829031366688
dante's peak,5.7,428.0,5.920940993083342
teenage mutant ninja turtles: out of the shadows,5.8,963.0,5.907527991675144
fantastic four,4.4,2278.0,4.777745322389929
night at the museum,6.3,2862.0,6.25486783986566
san andreas,6.0,2968.0,6.0114329880169075
tomorrow never dies,6.0,925.0,6.0260772479031415
the patriot,6.8,1099.0,6.520516229737427
ocean's twelve,6.4,2124.0,6.318966789694169
mr. & mrs. smith,6.5,2965.0,6.419282863935491
insurgent,6.2,3829.0,6.179460593555348
the aviator,7.0,1489.0,6.708936178974298
gulliver's travels,4.9,621.0,5.503093114179326
the green hornet,5.5,1251.0,5.69604019281911
300: rise of an empire,6.1,2397.0,6.091716077732477
the smurfs,5.5,1179.0,5.703673991565987
home on the range,5.7,389.0,5.929077630222388
allegiant,5.9,1998.0,5.940702102850641
real steel,6.6,2692.0,6.492799884118236
the smurfs 2,5.5,695.0,5.7758924618355385
speed 2: cruise control,4.1,434.0,5.290754719570208
ender's game,6.6,2303.0,6.4787733637421825
live free or die hard,6.4,2089.0,6.3179388221839465
the lord of the rings: the fellowship of the ring,8.0,8705.0,7.861503275776588
around the world in 80 days,5.7,672.0,5.880769903431825
ali,6.7,447.0,6.317361871446293
the cat in the hat,4.9,366.0,5.651537847881766
"i, robot",6.7,3793.0,6.604233298320751
kingdom of heaven,6.6,1157.0,6.402733010621516
stuart little,5.8,959.0,5.90779202603162
the princess and the frog,6.7,1247.0,6.477043928224053
the martian,7.6,7268.0,7.4701931481992325
the island,6.5,1770.0,6.379751315739963
town & country,3.7,16.0,6.0069871871800435
gone in sixty seconds,6.1,1485.0,6.088210306452673
gladiator,7.9,5439.0,7.6984274366353755
minority report,7.1,2608.0,6.887856379013273
harry potter and the chamber of secrets,7.4,5815.0,7.261772276084119
casino royale,7.3,3855.0,7.116705681857571
planet of the apes,5.6,1243.0,5.761836492632258
terminator 2: judgment day,7.7,4185.0,7.473963586077345
public enemies,6.5,1344.0,6.354316390469469
american gangster,7.4,1502.0,6.987289691715245
true lies,6.8,1116.0,6.523176489588751
the taking of pelham 1 2 3,6.2,954.0,6.143099267491078
little fockers,5.4,1060.0,5.656412260350006
the other guys,6.1,1383.0,6.087624554508285
eraser,5.6,543.0,5.8552293573005025
django unchained,7.8,10099.0,7.69187419541327
the hunchback of notre dame,6.8,1129.0,6.525176881826297
the emperor's new groove,7.2,1490.0,6.8470338937062545
the expendables 2,6.1,2896.0,6.092875269322914
national treasure,6.4,1926.0,6.312786290603047
eragon,4.9,967.0,5.37562199780422
where the wild things are,6.4,572.0,6.217707898877221
epic,6.4,1121.0,6.273586382135963
the tourist,6.0,1699.0,6.017557285945762
end of days,5.5,482.0,5.826903828477005
blood diamond,7.3,2281.0,7.018940430500003
the wolf of wall street,7.9,6571.0,7.729939678277242
batman forever,5.2,1498.0,5.466417532474867
starship troopers,6.7,1560.0,6.508337762513682
cloud atlas,6.6,2977.0,6.5011771895819885
legend of the guardians: the owls of ga'hoole,6.5,703.0,6.2863024110746615
catwoman,4.2,808.0,5.044109073346083
hercules,5.6,1680.0,5.7317417916619195
treasure planet,7.2,948.0,6.728796792586842
land of the lost,5.3,381.0,5.785816565561855
the expendables 3,6.1,1795.0,6.0896929859657245
point break,5.5,783.0,5.759183214319002
son of the mask,3.6,338.0,5.2365012007991165
in the heart of the sea,6.5,1276.0,6.3492256990778575
the adventures of pluto nash,4.4,142.0,5.771420209859001
green zone,6.4,717.0,6.236765112044347
the peanuts movie,6.5,604.0,6.2696963974925515
the spanish prisoner,7.1,73.0,6.164055464879555
the mummy returns,6.0,2206.0,6.014462173298161
gangs of new york,7.1,1910.0,6.830462484653299
金陵十三釵,7.1,187.0,6.288556838279475
surf's up,5.9,601.0,5.985439189933524
the stepford wives,5.4,334.0,5.8418259067783955
black hawk down,7.2,1811.0,6.8927018179788435
the campaign,5.6,578.0,5.848071482696723
the fifth element,7.3,3885.0,7.117912889221846
sex and the city 2,5.4,426.0,5.804738330661961
the road to el dorado,7.0,858.0,6.588739012045491
ice age: continental drift,6.2,2672.0,6.1723498535025465
cinderella,6.7,2374.0,6.559590410777106
the lovely bones,6.6,1065.0,6.392272743749573
finding nemo,7.6,6122.0,7.448291108716948
the lord of the rings: the return of the king,8.1,8064.0,7.943667644882701
the lord of the rings: the two towers,8.0,7487.0,7.840822999927119
seventh son,5.2,957.0,5.5550050463463485
lara croft: tomb raider,5.7,2192.0,5.784763525648326
transcendence,5.9,2295.0,5.936625028804556
jurassic park iii,5.7,2077.0,5.788312053296509
rise of the planet of the apes,7.0,4347.0,6.874744510744571
the spiderwick chronicles,6.3,572.0,6.171653148474645
a good day to die hard,5.2,3493.0,5.338744465627075
the alamo,5.8,106.0,6.0262799103163776
the incredibles,7.4,5152.0,7.246031125112593
cutthroat island,5.7,136.0,6.000984132016762
percy jackson & the olympians: the lightning thief,6.0,2010.0,6.015519854628922
men in black,6.9,4412.0,6.789530344432411
toy story 2,7.3,3806.0,7.114699108669685
unstoppable,6.3,1165.0,6.213129814934883
rush hour 2,6.4,1054.0,6.26867355591967
what lies beneath,6.3,488.0,6.1623430141671065
cloudy with a chance of meatballs,6.5,1747.0,6.378607037817753
ice age: dawn of the dinosaurs,6.5,2271.0,6.400235705680214
the secret life of walter mitty,7.0,3144.0,6.835236814474439
charlie's angels,5.6,1232.0,5.762772455523401
the departed,7.9,4339.0,7.654161152007489
mulan,7.6,2008.0,7.215232714863895
tropic thunder,6.5,1667.0,6.374451523494014
the girl with the dragon tattoo,7.2,2434.0,6.95437925592961
die hard: with a vengeance,6.9,2066.0,6.694807459943535
sherlock holmes,7.0,5766.0,6.902360660411049
ben-hur,5.3,621.0,5.695502099462052
atlantis: the lost empire,6.7,1224.0,6.474336436328147
alvin and the chipmunks: the road chip,5.8,428.0,5.95992095665347
valkyrie,6.7,1173.0,6.468091812482642
you don't mess with the zohan,5.5,1048.0,5.719204429805303
pixels,5.6,2513.0,5.6972645964202036
a.i. artificial intelligence,6.8,1974.0,6.613008022089828
the haunted mansion,5.2,466.0,5.708444727469639
contact,7.2,1308.0,6.814556729224222
hollow man,5.6,634.0,5.837418106139195
the interpreter,6.2,392.0,6.112987957067335
percy jackson: sea of monsters,5.9,1648.0,5.946847804316441
lara croft tomb raider: the cradle of life,5.5,1418.0,5.68036073295283
now you see me 2,6.7,3235.0,6.5905488374918075
the saint,5.9,302.0,6.011721409882211
spy game,6.8,579.0,6.404157894640119
mission to mars,5.7,369.0,5.933487209244956
rio,6.5,2166.0,6.396542034698699
bicentennial man,6.9,963.0,6.556211396451629
volcano,5.2,376.0,5.75219236176435
the devil's own,5.9,290.0,6.01311792750574
k-19: the widowmaker,6.1,264.0,6.072797869813179
conan the barbarian,6.6,650.0,6.326964553337508
cinderella man,7.3,616.0,6.655049152725901
the nutcracker: the untold story,5.4,50.0,6.016101681118764
seabiscuit,6.7,216.0,6.217599560277099
twister,6.1,950.0,6.084316796546611
cast away,7.5,3218.0,7.2522101878614995
happy feet,5.9,1410.0,5.952208274233418
the bourne supremacy,7.2,2825.0,6.981857857054509
air force one,6.2,840.0,6.138803450599675
ocean's eleven,7.2,3783.0,7.028788055334721
the three musketeers,5.6,924.0,5.794224096866694
hotel transylvania,6.8,2566.0,6.647216690483779
enchanted,6.6,1449.0,6.429916569327753
safe house,6.3,1345.0,6.220889930722337
102 dalmatians,5.1,313.0,5.75574080407478
tower heist,5.8,932.0,5.909608745571479
the holiday,6.7,1225.0,6.474455520002907
enemy of the state,6.7,1240.0,6.476226811730633
it's complicated,6.2,360.0,6.110284670296612
ocean's thirteen,6.5,1999.0,6.390068643838707
open season,6.1,656.0,6.080839525192692
divergent,6.9,4663.0,6.794729647554004
enemy at the gates,7.2,999.0,6.743195452609652
the rundown,6.4,514.0,6.208778049328979
last action hero,6.1,712.0,6.081615926487344
memoirs of a geisha,7.3,652.0,6.672612110745468
the fast and the furious: tokyo drift,6.1,1705.0,6.089302404381267
arthur christmas,6.7,333.0,6.273871595618654
meet joe black,6.9,1147.0,6.591025432253995
collateral damage,5.5,427.0,5.8432937196039285
all that jazz,7.3,85.0,6.201447960802
mirror mirror,5.5,1114.0,5.711094848882012
scott pilgrim vs. the world,7.2,2126.0,6.927322321318137
the core,5.4,516.0,5.774024629346973
nutty professor ii: the klumps,4.7,332.0,5.610771667071367
scooby-doo,5.4,820.0,5.697713564030543
dredd,6.6,1940.0,6.461913107435062
click,6.0,2104.0,6.014993947514603
creepshow,6.7,226.0,6.222983493756149
cats & dogs 2 : the revenge of kitty galore,4.9,119.0,5.886810152605208
jumper,5.9,1799.0,5.943982669261041
hellboy ii: the golden army,6.5,1527.0,6.366451165409882
zodiac,7.3,2023.0,6.9920138174547
the 6th day,5.7,595.0,5.8917732888581105
bruce almighty,6.4,3012.0,6.338509834439302
the expendables,6.0,2926.0,6.011566521247361
mission: impossible,6.7,2631.0,6.5705220267814335
the hunger games,6.9,9455.0,6.84455241584252
the hangover part ii,6.2,3739.0,6.179041326923454
batman returns,6.6,1673.0,6.446177213147891
over the hedge,6.3,1074.0,6.208597024315085
lilo & stitch,7.1,1314.0,6.749492545567294
charlotte's web,5.8,288.0,5.983291451362745
deep impact,5.9,855.0,5.97120866256099
red 2,6.4,1526.0,6.296900369037117
the longest yard,6.2,785.0,6.136490178972859
alvin and the chipmunks: chipwrecked,5.4,484.0,5.78439619619195
grown ups 2,5.8,1155.0,5.896215457756444
get smart,6.0,1051.0,6.024168047882342
something's gotta give,6.3,410.0,6.152401120745843
shutter island,7.8,6336.0,7.633798631231159
four christmases,5.3,331.0,5.810083127278231
robots,6.0,1333.0,6.020765457017229
face/off,6.8,1583.0,6.580556240748118
bedtime stories,5.9,901.0,5.969123622155003
road to perdition,7.3,1077.0,6.825239387753583
just go with it,6.3,1543.0,6.227968011931997
con air,6.5,1270.0,6.348759386806964
eagle eye,6.3,1018.0,6.20556469810753
cold mountain,6.7,533.0,6.344715885623865
the book of eli,6.6,2164.0,6.472827526607448
flubber,5.3,695.0,5.674060960004037
the haunting,5.2,369.0,5.7559126182921165
space jam,6.5,1288.0,6.350149749951742
the pink panther,5.6,550.0,5.853764926561894
the day the earth stood still,5.2,1043.0,5.537182259431121
conspiracy theory,6.5,431.0,6.233508819623533
fury,7.4,3946.0,7.205804421664972
six days seven nights,5.6,332.0,5.908975259885738
yogi bear,5.2,220.0,5.84898113528709
spirit: stallion of the cimarron,7.4,831.0,6.802793611196209
zookeeper,5.3,498.0,5.737151721237594
lost in space,5.0,388.0,5.672583374674395
the manchurian candidate,6.2,393.0,6.113069812234722
déjà vu,8.0,1.0,6.064967526684813
hotel transylvania 2,6.7,1497.0,6.502765671622293
fantasia 2000,7.0,292.0,6.3467704889870165
the time machine,5.8,631.0,5.934967878866648
mighty joe young,5.9,208.0,6.023682471988052
swordfish,6.1,932.0,6.084140580777471
the legend of zorro,5.9,893.0,5.969477421884524
what dreams may come,6.8,577.0,6.403523023581002
little nicky,5.2,438.0,5.721293511196309
the brothers grimm,5.6,818.0,5.808059953229509
mars attacks!,6.1,1509.0,6.0883401608102385
évolution,6.4,47.0,6.084230418975606
the edge,6.7,349.0,6.280562522478419
surrogates,5.9,1195.0,5.958226922469442
thirteen days,6.9,189.0,6.246441455652514
daylight,5.8,378.0,5.9675507732877
walking with dinosaurs,5.2,133.0,5.919294159907235
battlefield earth,3.0,255.0,5.217938605843795
looney tunes: back in action,5.6,297.0,5.920158438888841
nine,5.1,165.0,5.871967916653304
timeline,5.4,318.0,5.8489809821918115
the postman,6.1,299.0,6.073780402895263
babe: pig in the city,5.2,305.0,5.7924032927236
the last witch hunter,5.7,1316.0,5.822151666870851
red planet,5.4,267.0,5.873418581009082
arthur et les minimoys,6.0,639.0,6.031774797865172
oceans,7.3,111.0,6.238019475551228
a sound of thunder,4.8,111.0,5.882705775167105
pompeii,5.2,1267.0,5.498189576874295
don gato: el inicio de la pandilla,5.3,9.0,6.051978218564816
a beautiful mind,7.7,3009.0,7.401710576353767
the lion king,8.0,5376.0,7.785245320940375
journey 2: the mysterious island,5.8,1030.0,5.903290123767947
cloudy with a chance of meatballs 2,6.4,915.0,6.257156599624928
red dragon,6.7,1115.0,6.4605564203952435
hidalgo,6.5,318.0,6.203029565187763
jack and jill,4.1,604.0,5.131862802516099
2 fast 2 furious,6.2,2028.0,6.165749892663272
the little prince,7.6,756.0,6.87741459355225
the invasion,5.7,359.0,5.9357562783338285
the adventures of rocky & bullwinkle,3.9,87.0,5.813597371737793
the secret life of pets,5.9,3462.0,5.926281028655739
the league of extraordinary gentlemen,5.7,1155.0,5.832927786523567
despicable me 2,7.0,4637.0,6.881589072998966
independence day,6.7,3260.0,6.591245091706237
the lost world: jurassic park,6.2,2487.0,6.1707295566694675
madagascar,6.6,3237.0,6.50775357317776
children of men,7.4,2071.0,7.072963593726929
x-men,6.8,4097.0,6.696285548648103
wanted,6.4,2528.0,6.329203630520798
the rock,6.9,1456.0,6.635932836503062
ice age: the meltdown,6.5,2951.0,6.418970784425714
50 first dates,6.6,2105.0,6.470123679425409
hairspray,6.5,709.0,6.287232204790072
exorcist: the beginning,4.7,183.0,5.769863083711031
inspector gadget,4.3,318.0,5.49493239919586
now you see me,7.3,5487.0,7.165290435342782
grown ups,6.0,1705.0,6.017512930697057
the terminal,7.0,1910.0,6.75643147690136
hotel for dogs,5.7,202.0,5.978203222942098
vertical limit,5.9,283.0,6.0139488042030536
charlie wilson's war,6.5,338.0,6.208921835719752
shark tale,5.8,1557.0,5.878847422723624
dreamgirls,6.6,284.0,6.222215105246866
be cool,5.4,292.0,5.86111560333213
