Title,Vote_Average,Vote_Count,Weighted_Average
mukkabaaz,7.6,37.0,6.390408540749323
kaagaz ke phool,6.8,30.0,5.912950596414696
shahenshah,0.0,0.0,5.212648435689456
gali guleiyan,6.8,5.0,5.397224198981379
phir hera pheri,6.5,114.0,6.178162108922364
zwigato,6.5,2.0,5.277016013904983
hindi medium,7.288,165.0,6.899510544611819
1920,5.581,31.0,5.378139718205787
love aaj kal,6.239,92.0,5.938989542739995
bheeshma,6.152,33.0,5.649248458538018
chopsticks,5.9,44.0,5.581471226295114
pagglait,6.703,37.0,5.947888540749324
heroine,0.0,0.0,5.212648435689456
shanghai,6.1,165.0,5.93389478106502
naam shabana,5.653,49.0,5.460662535128727
singh is bliing,5.472,71.0,5.381583858313756
beautiful,5.7,40.0,5.462572314823069
filmistaan,6.9,15.0,5.6902007652113085
hum tumhare hain sanam,5.58,50.0,5.421370915411356
naseeb,3.8,4.0,5.078110489433317
akira,7.948,4054.0,7.92259839700787
sonchiriya,8.3,34.0,6.670564452169436
the other end of the line,6.462,170.0,6.233753079597112
kesari,0.0,0.0,5.212648435689456
jaane bhi do yaaro,6.953,53.0,6.226259786331861
nympho: the lust story,1.0,1.0,5.104631809133315
san' 75 (pachattar),10.0,1.0,5.335401039902546
shootout at wadala,5.457,35.0,5.329803295290402
murder 2,5.667,45.0,5.458983621159028
luck by chance,6.6,55.0,6.033125167270961
kaho naa... pyaar hai,6.71,124.0,6.358769386149379
all the best: fun begins,6.1,48.0,5.707914425072085
band baaja baaraat,6.583,121.0,6.255494594693078
baazaar,6.0,26.0,5.532510008690615
miss teacher,3.5,3.0,5.087332696492666
raaz,6.0,1.0,5.232836937338444
nayak: the real hero,7.099,91.0,6.543330546947282
race,7.258,1505.0,7.2076284125445245
sergeant,2.0,2.0,5.052016013904983
khosla ka ghosla!,7.2,92.0,6.619081850432303
siya,0.0,0.0,5.212648435689456
golmaal 3,5.452,73.0,5.370059824830625
blackmail,6.5,226.0,6.314699396046209
don,8.2,4.0,5.497158108480936
baadshaho,5.733,30.0,5.442215302297049
babli bouncer,6.0,7.0,5.335125345693318
midnight's children,5.53,50.0,5.392961824502265
rahasya,0.0,0.0,5.212648435689456
love-all,4.0,1.0,5.181554886056393
sarfarosh,0.0,0.0,5.212648435689456
entertainment,5.6,63.0,5.454263767883162
kanguva,0.0,0.0,5.212648435689456
chehre,6.3,16.0,5.534826676966653
good luck jerry,5.4,8.0,5.245231316439116
kaamyaab,6.5,16.0,5.594085936225913
madhoshi,4.4,5.0,5.118154431539519
housefull,5.5,1.0,5.220016424517931
mardaani 2,7.108,65.0,6.408744083069896
toolsidas junior,7.6,7.0,5.584014234582207
love sonia,7.545,22.0,6.067844009269989
hate story 3,4.942,26.0,5.102697508690614
looop lapeta,6.082,61.0,5.74830950056767
mumbai saga,5.714,21.0,5.391095602647446
pardes,6.777,74.0,6.246237862108922
kaante,5.436,39.0,5.325774552677913
the hungry,5.7,9.0,5.305971075663815
kabzaa,5.0,1.0,5.2071959116974185
forensic,4.3,7.0,5.070680901248873
shootout at lokhandwala,6.189,53.0,5.781292753364827
double xl,5.438,8.0,5.251840012091289
phone bhoot,5.19,21.0,5.204587128071175
cadaver,5.0,1.0,5.2071959116974185
bombay talkies,6.4,55.0,5.914845597378488
almost pyaar with dj mohabbat,3.3,3.0,5.072698550151203
oh! baby,6.708,24.0,5.791494202519344
rashmi rocket,6.5,10.0,5.480846678254153
pyaar kiya to darna kya,6.222,36.0,5.703684331840531
the tashkent files,7.356,45.0,6.374706512725293
mulk,0.0,0.0,5.212648435689456
dabangg 2,5.064,102.0,5.104347432544281
romeo akbar walter,6.237,38.0,5.724824217844728
daman,3.7,3.0,5.10196684283413
dil bole hadippa!,5.5,51.0,5.377310568047184
buddha in a traffic jam,7.2,10.0,5.626680011587486
the purvanchal files,0.0,0.0,5.212648435689456
800,6.429,6.0,5.378514558095438
blind,6.288,203.0,6.118442491934437
love aaj kal,6.239,92.0,5.938989542739995
har dil jo pyar karega...,5.59,39.0,5.4037745526779135
ankhon dekhi,6.9,54.0,6.203050440828254
joram,7.8,4.0,5.459062870385698
ardh,4.5,2.0,5.177016013904983
khoobsurat,4.909,11.0,5.1444824603305985
bachchhan paandey,5.269,27.0,5.236056008556913
border,6.405,63.0,5.956392480754449
hichki,7.6,126.0,7.046833174123166
rangoon,6.628,78.0,6.164350349622408
ujda chaman,6.389,18.0,5.5907614385035584
arth,6.394,2805.0,6.378209863016603
mohra,6.314,35.0,5.740693706249306
untitled soorarai pottru remake,0.0,0.0,5.212648435689456
dishoom,5.341,83.0,5.30069124426611
aankh micholi,3.0,1.0,5.155913860415367
aashiq banaya aapne: love takes over,0.0,0.0,5.212648435689456
golmaal returns,5.115,87.0,5.144685124449595
kaalakaandi,6.463,27.0,5.732025239326143
hanuman,5.9,9.0,5.344268948004241
tariq,0.0,0.0,5.212648435689456
maine pyar kiya,5.849,86.0,5.6539890367435435
court,6.8,61.0,6.19071354097171
chhalaang,5.981,27.0,5.531809854710758
street dancer 3d,6.608,37.0,5.901021874082658
jhund,6.9,16.0,5.712604454744432
u-turn,6.8,37.0,5.995741874082658
thalaivi,4.7,15.0,5.067559255777346
hum saath-saath hain,6.0,78.0,5.742074487553443
kedarnath,6.5,37.0,5.847741874082658
raajneeti,6.329,73.0,5.94682559059639
mission mangal,6.698,63.0,6.139154856992073
maja ma,6.3,9.0,5.420864692685091
paa,7.312,117.0,6.7973202616528985
maachis,6.667,6.0,5.410969103549984
the intern,7.2,6515.0,7.188475605151258
panipat,6.145,32.0,5.638866293659991
one 2 ka 4,5.7,50.0,5.489552733593174
titli,6.8,31.0,5.925806384872454
monsoon shootout,6.5,17.0,5.610557101021806
jolly llb,7.077,110.0,6.598315138893239
kaal,4.479,47.0,4.806984006543521
hum aapke hain koun..!,6.5,97.0,6.137634374490365
kadvi hawa,7.8,12.0,5.833612811123986
daddy,5.0,18.0,5.144297152789274
36 china town,5.8,46.0,5.534293339954753
shool,6.9,11.0,5.5914416440040675
dharam sankat mein,6.5,17.0,5.610557101021806
class of 83,5.8,35.0,5.494255350084923
sheran di kaum punjabi,0.0,0.0,5.212648435689456
brothers,7.325,3479.0,7.302176753072562
deewangee,6.4,15.0,5.548691331249044
madaari,0.0,0.0,5.212648435689456
bawarchi,6.8,15.0,5.661898878418856
breakaway,5.583,23.0,5.352289189445891
mughal-e-azam,6.989,46.0,6.185412387573801
a gentleman,0.0,0.0,5.212648435689456
rock on!!,5.7,3.0,5.248308306248764
evil eye,5.41,161.0,5.372314776664318
margarita with a straw,6.9,74.0,6.32750571925178
rakshak india's braves,6.0,2.0,5.252016013904983
the diplomat,5.5,16.0,5.297789639929618
koyla,6.683,60.0,6.112863679144891
trimurti,0.0,0.0,5.212648435689456
thappad,7.094,53.0,6.30838066545274
joker,8.16,24831.0,8.1554964268992
nazar andaaz,4.0,3.0,5.123918062346324
gulabo sitabo,5.875,44.0,5.568056592148772
phobia,0.0,0.0,5.212648435689456
b.a. pass 2,7.0,3.0,5.343430257468276
commando,6.678,2703.0,6.6576850202685876
khal nayak,6.88,25.0,5.874295881844434
dhan dhana dhan goal,5.115,26.0,5.172978758690615
chocolate: deep dark secrets,4.0,17.0,4.837829828294534
dolly kitty aur woh chamakte sitare,5.0,11.0,5.1649110317591695
badrinath ki dulhania,6.384,125.0,6.110924175191407
dial 100,6.2,8.0,5.384361751221724
yalgaar,4.8,5.0,5.164666059446495
kaun pravin tambe?,7.3,15.0,5.803408312381119
toofaan,7.0,1.0,5.25847796297947
besharam,5.0,1.0,5.2071959116974185
india's most wanted,5.0,12.0,5.1616128111239865
do bigha zamin,7.9,20.0,6.1393213888999885
aamir,6.7,51.0,6.064951017485385
raju ban gaya gentleman,7.313,24.0,6.02568775090644
titu ambani,6.0,2.0,5.252016013904983
judgementall hai kya,5.7,19.0,5.375098957126303
saudagar,5.8,4.0,5.268586679909507
khiladi 786,4.613,40.0,4.905136417387171
hurdang,5.0,2.0,5.2020160139049825
plan a plan b,6.5,25.0,5.723502231050783
pari,6.1,844.0,6.061769433737187
thank you,4.9,12.0,5.137612811123986
firrkie,0.0,0.0,5.212648435689456
1920: evil returns,5.706,63.0,5.520382579764349
bol bachchan,5.587,63.0,5.446154856992073
hisss,3.5,34.0,4.403897785502768
guthlee ladoo,6.5,2.0,5.277016013904983
haan maine bhi pyaar kiya,4.35,10.0,5.032930011587486
soldier,6.402,808.0,6.348577589309928
phool aur patthar,6.0,2.0,5.252016013904983
the xpose,4.8,8.0,5.140883490352159
aashiq,4.5,5.0,5.1297823385162635
pal pal dil ke paas,4.875,4.0,5.18049144181427
kyaa super kool hain hum,4.891,33.0,5.063149866988723
rocket singh: salesman of the year,6.79,100.0,6.3556568156246325
gandharva jr.,0.0,0.0,5.212648435689456
tere bin laden,6.4,49.0,5.881386673059763
the underbug,0.0,0.0,5.212648435689456
bandit queen,6.647,51.0,6.0345802309685315
maidaan,7.944,9.0,5.7356732033233895
blue,5.2,14.0,5.2092430876192175
chameli,6.184,19.0,5.536432290459637
khushi,7.7,526.0,7.532412483255673
mausam,5.7,35.0,5.44631014460547
fiza,6.288,26.0,5.649510008690614
mother india,7.218,87.0,6.608373124449595
hungama,0.0,0.0,5.212648435689456
yeh saali zindagi,5.6,18.0,5.337154295646416
mr. & mrs. '55,4.9,9.0,5.152779586302113
waqt,0.0,0.0,5.212648435689456
raabta,0.0,0.0,5.212648435689456
untitled shahid kapoor/kriti sanon film,0.0,0.0,5.212648435689456
neerja,7.3,216.0,6.987719057307872
qayamat: city under threat,5.283,23.0,5.239174435347531
raju chacha,5.9,18.0,5.433582867074988
gupt: the hidden truth,6.516,31.0,5.798212181973903
vivah,6.561,82.0,6.1340220046349945
bhoot police,5.214,28.0,5.213221826609081
operation romeo,6.2,6.0,5.347287285368167
1942: a love story,6.04,25.0,5.540962548511101
aksar 2,4.8,4.0,5.173348584671412
duniya,7.0,2.0,5.302016013904983
ferrari ki sawaari,5.983,30.0,5.552509419944108
mr lele,0.0,0.0,5.212648435689456
untitled,0.0,0.0,5.212648435689456
shah behram,0.0,0.0,5.212648435689456
ok jaanu,5.845,58.0,5.59469417246041
ki & ka,5.467,61.0,5.369370106628276
shree 420,7.529,17.0,5.928611646476351
102 not out,7.436,55.0,6.527533769421498
matrubhoomi: a nation without women,6.6,19.0,5.675098957126304
ginny weds sunny,6.3,24.0,5.633558718648375
woh kaun thi?,7.125,8.0,5.545231316439115
action replayy,5.296,71.0,5.266941656478893
yodha,3.333,3.0,5.075113184297544
khatta meetha,5.7,56.0,5.502985537831907
shakti,5.8,17.0,5.394193464658169
dushmani: a violent love story,6.4,4.0,5.325729537052364
humraaz,6.075,20.0,5.510011044072402
jhankaar beats,6.8,4.0,5.363824775147602
khiladi,5.981,27.0,5.531809854710758
baiju bawra,5.667,6.0,5.274605467186348
sahib bibi aur ghulam,6.7,9.0,5.497460437365943
tezaab,5.9,15.0,5.4071818972867804
yamini,0.0,0.0,5.212648435689456
bangistan,5.9,12.0,5.377612811123986
hawa,6.1,33.0,5.625079444453511
zubeidaa,5.179,14.0,5.203589241465371
singh saab the great,4.921,19.0,5.115432290459637
garbage,0.0,0.0,5.212648435689456
jai maa vaishno devi,0.0,0.0,5.212648435689456
koochie koochie hota hai,0.0,0.0,5.212648435689456
one two three,7.5,356.0,7.279392488721318
raaz: the mystery continues,5.611,36.0,5.406441088597288
"lsd: love, sex aur dhokha",0.0,0.0,5.212648435689456
love hostel,4.958,12.0,5.151532811123986
gunday,5.015,100.0,5.069424931566661
michael,5.705,606.0,5.675948199621428
behen hogi teri,6.077,71.0,5.775666427121095
pogaru,4.0,2.0,5.152016013904983
motu patlu kung fu kings returns,0.0,0.0,5.212648435689456
sorry karma returns,0.0,0.0,5.212648435689456
mary kom,7.1,92.0,6.548312619663071
force 2,6.713,87.0,6.256893124449595
aar ya paar,4.2,5.0,5.094898617586031
loveyatri,5.0,11.0,5.1649110317591695
dharam veer,7.375,8.0,5.5887095773086815
mujrim,7.7,5.0,5.501875361772077
shaadi ke side effects,5.467,30.0,5.324862361120578
mera naam joker,7.233,58.0,6.433277505793742
roohi,0.0,0.0,5.212648435689456
cantt road: the beginning,0.0,0.0,5.212648435689456
patiala house,5.971,51.0,5.647209444451677
shakespeare-wallah,6.5,12.0,5.521612811123987
kho gaye hum kahan,6.587,46.0,5.965269530430944
pippa,4.9,8.0,5.158274794699985
raanjhanaa,6.569,137.0,6.274477946035424
lakadbaggha,6.8,5.0,5.397224198981379
kavacham,5.65,10.0,5.303763344920819
janmabhoomi,0.0,0.0,5.212648435689456
munnibai,4.0,1.0,5.181554886056393
yaarana,6.545,11.0,5.511747766453048
aks,7.948,4054.0,7.92259839700787
khan kluay,6.8,19.0,5.741765623792969
hunterrr,6.4,29.0,5.7265767247193935
lost,7.0,4.0,5.382872394195222
the ghazi attack,6.976,83.0,6.422220169885946
99,6.556,18.0,5.644440009932131
tujhe meri kasam,7.0,3.0,5.343430257468276
baasha,7.623,61.0,6.69781455107272
gangster,6.8,41.0,6.036463804508852
commando 3,6.942,26.0,5.915197508690614
the lift boy,6.2,15.0,5.492087557664139
main aur charles,4.375,8.0,5.066970446873898
gangaa jamunaa saraswathi,5.8,5.0,5.280945129213937
salaam-e-ishq,5.011,44.0,5.104446836051212
chhal,8.0,1.0,5.284118988620495
maine pyaar kyun kiya,5.261,69.0,5.243828416413078
dil kya kare,5.8,10.0,5.33501334492082
gori tere pyaar mein!,6.0,47.0,5.648007535955286
aankhen,6.403,62.0,5.950666405561993
theeran adhigaaram ondru,7.773,64.0,6.8191435348647
ek ladki ko dekha toh aisa laga,5.7,55.0,5.500867102754832
chandni chowk to china,4.711,64.0,4.897888632903915
hi nanna,7.661,31.0,6.312632471828976
anand,0.0,0.0,5.212648435689456
ghar dwaar,0.0,0.0,5.212648435689456
kis kisko pyaar karoon,5.793,29.0,5.46384538143581
khushboo,5.7,3.0,5.248308306248764
chalaak,5.0,1.0,5.2071959116974185
stanley ka dabba,6.936,39.0,6.0855148124181735
ghost story - an abstract film,0.0,0.0,5.212648435689456
sandeep aur pinky faraar,6.6,15.0,5.605295104833949
rascals,6.0,0.0,5.212648435689456
aiyaary,5.781,48.0,5.5298679134441775
veerana,5.5,12.0,5.281612811123987
wake up sid,7.187,150.0,6.78792893912872
keedaa cola,6.1,4.0,5.297158108480936
daawat-e-ishq,6.8,50.0,6.114552733593174
aiyyaa,4.741,27.0,5.016732931633835
toofan,5.727,11.0,5.3281151133918225
zanjeer,4.71,31.0,4.986820877626077
qurbani,7.091,11.0,5.634319195024476
dr. cabbie,5.4,24.0,5.285171621874183
mahanati,7.591,45.0,6.502116151279511
saudagar,5.8,4.0,5.268586679909507
har har mahadev,8.0,4.0,5.478110489433317
zapatlela,7.2,4.0,5.401920013242841
judwaa,5.426,101.0,5.367673673066183
that girl in yellow boots,5.7,36.0,5.449738385894586
the delhi files,0.0,0.0,5.212648435689456
jolly llb 2,6.87,127.0,6.488306912461814
gold,6.621,1579.0,6.587903302755845
bichhoo,4.857,14.0,5.116896933773064
kaali khuhi,4.3,20.0,4.897942078555161
jigar,4.5,5.0,5.1297823385162635
aatmapamphlet,5.3,3.0,5.219040013565837
amar prem,6.773,11.0,5.562931439922435
awarapan,6.964,42.0,6.132108006952491
hate story 2,4.6,29.0,4.947472247107452
brahmastra 2,0.0,0.0,5.212648435689456
musafir,5.794,18.0,5.399511438503559
possessed love,4.9,9.0,5.152779586302113
prem ratan dhan payo,5.443,105.0,5.381787696197198
nadiya ke paar,8.8,4.0,5.554300965623794
david,6.573,48.0,5.971914425072086
roar,5.973,111.0,5.779084835947646
aarakshan,6.1,37.0,5.650408540749324
angithee,0.0,0.0,5.212648435689456
dharmatma,5.5,2.0,5.227016013904983
meenakshi sundareshwar,5.5,25.0,5.3266768342253865
de dana dan,5.6,75.0,5.469740181913268
mastram,3.7,6.0,5.006378194459075
ek thi daayan,4.9,29.0,5.07732299337611
le halua le,7.2,3.0,5.358064403809739
virasat,7.346,13.0,5.756443932474497
axone,5.7,11.0,5.322053888902027
coolie no. 1,5.421,57.0,5.337659374275782
maya,4.5,14.0,5.02078154915768
mardaani,6.628,98.0,6.23253412173676
kalyug,7.167,3.0,5.355649769663398
yeh shaadi nahi ho sakti,5.0,1.0,5.2071959116974185
hawayein,0.0,0.0,5.212648435689456
ek jaan hain hum,5.0,3.0,5.197088794053641
420 ipc,0.0,0.0,5.212648435689456
baaghi 2,6.067,67.0,5.757806100535232
ragini mms 2,4.017,29.0,4.695128963525363
bade miyan chote miyan,6.6,15.0,5.605295104833949
the blue umbrella,7.547,531.0,7.391103058973988
operation valentine,6.667,3.0,5.319064403809739
betaab,6.875,8.0,5.501753055569551
race 2,5.425,100.0,5.366526380842024
monsoon,5.4,29.0,5.293740903823871
ek main aur ekk tu,5.63,100.0,5.515077105479706
refugee,5.833,15.0,5.3882196331358365
crack,0.0,0.0,5.212648435689456
marjaavaan,7.4,30.0,6.177656478767638
bramayugam,7.6,23.0,6.112797386167202
ek paheli leela,4.7,15.0,5.067559255777346
prince,7.107,28.0,6.01631273569999
mehbooba,4.5,2.0,5.177016013904983
my friend ganesha 4,0.0,0.0,5.212648435689456
luck,7.789,1638.0,7.730586301047851
phir bhi dil hai hindustani,6.647,78.0,6.177126211691374
grand masti,4.0,38.0,4.606324217844728
seeta aur geeta,6.703,32.0,5.893952007945704
muthu,7.0,30.0,6.001185890532343
coat,0.0,0.0,5.212648435689456
footpath,0.0,0.0,5.212648435689456
julie 2,5.0,3.0,5.197088794053641
khuda gawah,5.925,20.0,5.458286906141368
laaga chunari mein daag: journey of a woman,5.4,32.0,5.298294865088561
helicopter eela,6.3,12.0,5.473612811123986
jagir,0.0,0.0,5.212648435689456
humko deewana kar gaye,5.0,24.0,5.130332912196764
ek hasina thi,6.3,41.0,5.776970133622776
soorma,7.2,34.0,6.15112000772499
nikamma,4.4,5.0,5.118154431539519
do lafzon ki kahani,6.955,11.0,5.603788582779578
phata poster nikhla hero,5.107,61.0,5.147551924810093
manikarnika: the queen of jhansi,6.8,44.0,6.064398055563406
august 16 1947,4.0,3.0,5.123918062346324
nasha,6.4,15.0,5.548691331249044
tum bin 2,7.0,11.0,5.613890623595905
suryavanshi,5.5,6.0,5.25183273991362
zanjeer,4.71,31.0,4.986820877626077
shukranu,6.8,6.0,5.429105467186347
jigarthanda doublex,7.45,29.0,6.181054336659691
tehran,0.0,0.0,5.212648435689456
ramaiya vastavaiya,6.176,34.0,5.667564452169435
yaadein...,5.5,33.0,5.346206205016892
chhota bheem kung fu dhamaka,8.3,3.0,5.438552208687788
maatr,6.0,3.0,5.270259525760959
alag: he is different.... he is alone...,4.4,10.0,5.043346678254152
delhi-6,6.02,50.0,5.671370915411356
vaastav: the reality,0.0,0.0,5.212648435689456
ship of theseus,6.982,57.0,6.274259374275782
golmaal: fun unlimited,6.622,115.0,6.271964970955551
the hero of color city,5.3,24.0,5.246461944454827
raja,7.3,6.0,5.497287285368166
kyon ki...,5.8,33.0,5.485642824735201
choked: paisa bolta hai,6.4,33.0,5.764516064171821
azhar,5.828,32.0,5.493952007945705
panga,6.7,24.0,5.788397428325795
rog,4.3,8.0,5.053926968613029
dil toh baccha hai ji,6.0,30.0,5.560009419944108
waqt: the race against time,0.0,0.0,5.212648435689456
kasethan kadavulada,7.5,3.0,5.380015623321935
jurm,5.1,8.0,5.1930574033956365
kachchi kali,0.0,0.0,5.212648435689456
who am i,7.591,1476.0,7.531305575004096
kachche dhaage,5.607,14.0,5.318820010696141
pitaah,6.4,5.0,5.350712571074403
guest iin london,5.37,27.0,5.278009854710759
policegiri,4.719,16.0,5.066382232522209
shaakuntalam,4.25,6.0,5.0813781944590755
hasee toh phasee,6.547,96.0,6.168601795195517
tiger nageswara rao,5.389,9.0,5.246417884174454
baar baar dekho,5.843,54.0,5.582637397349992
baaghi 4,0.0,0.0,5.212648435689456
hotel,5.618,38.0,5.415324217844728
doodhwali,0.0,0.0,5.212648435689456
loha,0.0,0.0,5.212648435689456
socha na tha,5.865,27.0,5.483625239326144
naseeb,3.8,4.0,5.078110489433317
veera simha reddy,5.0,17.0,5.146920737385442
tadap,6.4,9.0,5.440013628855304
khichdi: the movie,6.813,16.0,5.686826676966654
bandh darwaza,4.0,3.0,5.123918062346324
laal rang,6.1,11.0,5.411849807269373
once again,6.2,15.0,5.492087557664139
samay: when time strikes,6.4,9.0,5.440013628855304
mere jeevan saathi,7.0,3.0,5.343430257468276
khaidi no. 150,6.25,17.0,5.533284373749079
darna zaroori hai,5.0,23.0,5.132469517314743
raja ki ayegi baraat,4.333,3.0,5.1482839160048615
darna mana hai,5.966,29.0,5.538725978450737
dono,0.0,0.0,5.212648435689456
shaurya: it takes courage to make right... right,0.0,0.0,5.212648435689456
satyameva jayate,6.569,51.0,5.989883601755049
the conversion,0.0,0.0,5.212648435689456
kismat konnection,4.921,57.0,5.0376593742757825
kabul express,5.8,18.0,5.401440009932131
china gate,6.0,26.0,5.532510008690615
ghayal once again,5.932,21.0,5.468688822986429
sherdil,10.0,1.0,5.335401039902546
kaala barbarian chapter 1,0.0,0.0,5.212648435689456
dance dance,7.278,18.0,5.876511438503559
mr. & mrs. khiladi,5.731,26.0,5.423228758690614
deewaar,6.991,55.0,6.264361726410746
manjhi: the mountain man,7.368,68.0,6.595326797699994
dhadak,6.769,134.0,6.4251548869546475
kites,7.192,203.0,6.8799030728473
state of siege: temple attack,6.194,31.0,5.653545515307237
dulha mil gaya,5.4,31.0,5.296820877626077
dil aashna hai (...the heart knows),0.0,0.0,5.212648435689456
pizza,4.5,11.0,5.052666133799986
yuvvraaj,4.9,22.0,5.098010675936655
vd 12,0.0,0.0,5.212648435689456
happy bhag jayegi,6.2,29.0,5.640009560540288
pm narendra modi,4.278,9.0,5.0336732033233895
bole chudiyan,0.0,0.0,5.212648435689456
mohabbat,6.3,4.0,5.316205727528555
arjun pandit,5.5,8.0,5.262622620786941
beta,0.0,0.0,5.212648435689456
'd',6.706,255.0,6.512323005311261
saugandh,0.0,0.0,5.212648435689456
aap mujhe achche lagne lage,5.1,17.0,5.1778298282945325
thackeray,5.1,16.0,5.179271121411098
julie,5.697,33.0,5.437769585298582
shimla mirchi,0.0,0.0,5.212648435689456
golmaal again,5.444,90.0,5.375317504345307
enemy,6.875,5676.0,6.863944809337801
madhumati,6.667,9.0,5.491141288429773
kick 2,6.399,6025.0,6.391564512709252
soni,6.7,36.0,5.936224872381072
saagar,6.5,14.0,5.559243087619218
paap,6.0,10.0,5.376680011587486
jackpot,0.0,0.0,5.212648435689456
roadside romeo,4.483,30.0,4.890744714061754
maarrich,10.0,1.0,5.335401039902546
punjab '95,0.0,0.0,5.212648435689456
dosti: friends forever,4.7,15.0,5.067559255777346
ziddi,0.0,0.0,5.212648435689456
dushmun,3.0,1.0,5.155913860415367
the accidental prime minister,5.0,21.0,5.136960009427107
preetam,6.0,1.0,5.232836937338444
drive,7.58,12303.0,7.572710529175611
ajmer 92,0.0,0.0,5.212648435689456
hindutva,0.0,0.0,5.212648435689456
shakuntala devi,6.5,33.0,5.810994937411258
anwar,0.0,0.0,5.212648435689456
garv: pride and honour,5.667,24.0,5.388526460583859
the storyteller,0.0,0.0,5.212648435689456
mere jeevan saathi,7.0,3.0,5.343430257468276
kochadaiiyaan,5.348,33.0,5.275558317692949
tahkhana,0.0,0.0,5.212648435689456
bombay,6.0,1.0,5.232836937338444
king uncle,6.0,19.0,5.4750989571263045
don,8.2,4.0,5.497158108480936
chhota bheem aur krishna: mayanagari,6.1,5.0,5.31582885014417
bedhadak,0.0,0.0,5.212648435689456
yaara,7.0,23.0,5.886567877970481
de de pyaar de,6.0,45.0,5.639525789833727
malaal,0.0,0.0,5.212648435689456
match of life,0.0,0.0,5.212648435689456
ek betuke aadmi ki afrah raatein,0.0,0.0,5.212648435689456
do dooni chaar,6.5,24.0,5.7109780734870865
bhabhi,1.0,1.0,5.104631809133315
badal,6.0,1.0,5.232836937338444
badla sherni ka,0.0,0.0,5.212648435689456
awara pagal deewana 2,0.0,0.0,5.212648435689456
badnaam gali,6.2,8.0,5.384361751221724
vishwaroopam,6.224,85.0,5.911549923221132
unpaused,6.3,9.0,5.420864692685091
vedaat maratha veer daudale saat,0.0,0.0,5.212648435689456
victoria: ek rahasya,3.0,2.0,5.102016013904983
tum mere ho,5.2,5.0,5.211177687353472
jaani dushman: ek anokhi kahani,4.34,25.0,4.866359373907926
amar akbar anthony,6.848,66.0,6.250467697655763
spirit,0.0,0.0,5.212648435689456
khamoshi: the musical,6.714,21.0,5.747027806037276
teesri kasam,6.286,7.0,5.379614234582206
pati patni aur woh,6.271,35.0,5.720077267893141
chhatriwali,5.5,6.0,5.25183273991362
lootcase,6.298,53.0,5.844776269848344
devdas,2.5,2.0,5.0770160139049825
murder mubarak,6.7,34.0,5.915008896613879
rambo,6.676,3776.0,6.661420199411694
sarzameen,0.0,0.0,5.212648435689456
ruslaan,0.0,0.0,5.212648435689456
earth,7.611,343.0,7.371794332168502
mister mummy,5.2,9.0,5.210226394812752
pailwaan,6.2,9.0,5.4017157565148795
rajnigandha,5.182,11.0,5.2057681746163125
haré rama haré krishna,5.778,9.0,5.3209072458765805
sold,6.7,33.0,5.9039526838901315
bhoot,0.0,0.0,5.212648435689456
martin,6.8,255.0,6.594131879031397
pyar ke do pal,7.333,3.0,5.367796111126812
tumko na bhool paayenge,5.94,25.0,5.501280008828561
fugly,4.5,10.0,5.064180011587486
anokha bandhan,0.0,0.0,5.212648435689456
phas gaye re obama,7.179,53.0,6.357886159958234
tauba tauba,0.0,0.0,5.212648435689456
hera pheri,6.965,242.0,6.727180859129283
heropanti,5.784,58.0,5.557840005793743
pihu,7.5,82.0,6.775672004634995
oh my ghost,4.0,1.0,5.181554886056393
chamatkar,6.388,49.0,5.874628052370107
dasvidaniya,6.964,28.0,5.955646069033323
mp3: mera pehla pehla pyaar,5.6,12.0,5.305612811123986
andaaz,5.615,13.0,5.31520863835685
shanakht,5.5,2.0,5.227016013904983
daag: a poem of love,6.0,1.0,5.232836937338444
dostana 2,0.0,0.0,5.212648435689456
nache nagin gali gali,4.0,1.0,5.181554886056393
auron mein kahan dumtha,0.0,0.0,5.212648435689456
what's your raashee?,5.0,24.0,5.130332912196764
tutak tutak tutiya,5.8,25.0,5.445724453273005
jaal: the trap,5.75,8.0,5.306100881656507
sharaabi,10.0,1.0,5.335401039902546
badmaa$h company,5.802,48.0,5.541588843676736
hamari adhuri kahani,6.282,39.0,5.7542680591714195
bad boy,7.039,508.0,6.911891283069962
doordarshan,0.0,0.0,5.212648435689456
haasil,7.1,12.0,5.665612811123985
neal 'n' nikki,3.9,19.0,4.775098957126303
bandhan,6.0,1.0,5.232836937338444
hijack,4.7,10.0,5.105846678254152
fida,5.2,17.0,5.208738919203624
cold case,0.0,0.0,5.212648435689456
mastizaade,2.917,24.0,4.324010331551602
ab tak chhappan,7.368,34.0,6.230453341058324
akele hum akele tum,6.0,2.0,5.252016013904983
jab pyaar kisise hota hai,5.889,18.0,5.430047152789273
allah-rakha,3.0,2.0,5.102016013904983
bhaagamathie full hindi dubbed movie,0.0,0.0,5.212648435689456
saathiya,6.021,47.0,5.659619300661168
ankahi kahaniya,6.5,12.0,5.521612811123987
pudhu pettai,7.6,28.0,6.225464250851505
tejas,4.313,8.0,5.0561878381782455
shubh mangal saavdhan,5.92,50.0,5.614552733593174
phantom,5.84,307.0,5.770900407409273
coolie no. 1,5.421,57.0,5.337659374275782
aisha,7.1,15.0,5.746804538796214
gumnaam,6.147,17.0,5.501448010112715
fire in the mountains,8.0,2.0,5.352016013904983
yaar gaddar,5.2,4.0,5.21144382276665
barsaat,5.147,17.0,5.1923571010218055
